,regulator,regulated_name,regulated_bnum,regulator_function,conformation
567,ihfA,sufE,b1679,activator,IHF
568,ihfA,sufS,b1680,activator,IHF
569,ihfA,sufC,b1682,activator,IHF
570,ihfA,ssuB,b0933,repressor,IHF
571,ihfA,ssuD,b0935,activator,IHF
572,ihfA,ssuD,b0935,repressor,IHF
573,ihfA,sucC,b0728,repressor,IHF
574,ihfA,carB,b0033,dual,IHF
575,ihfA,atoD,b2221,activator,IHF
576,ihfA,tdcB,b3117,activator,IHF
577,ihfA,flhD,b1892,repressor,IHF
578,ihfA,hypA,b2726,activator,IHF
579,ihfA,hypD,b2729,activator,IHF
580,ihfA,nrfB,b4071,activator,IHF
581,ihfA,aceA,b4015,activator,IHF
582,ihfA,aceK,b4016,activator,IHF
583,ihfA,nirB,b3365,repressor,IHF
584,ihfA,nirD,b3366,activator,IHF
585,ihfA,cysG,b3368,activator,IHF
586,ihfA,norW,b2711,activator,IHF
587,ihfA,ulaE,b4197,repressor,IHF
588,ihfA,fimF,b4318,activator,IHF
589,ihfA,yiaJ,b3574,repressor,IHF
590,ihfA,paaJ,b1397,activator,IHF
591,ihfA,ilvA,b3772,repressor,IHF
592,ihfA,ilvL,b3766,repressor,IHF
593,ihfA,yiaM,ECK120002162,activator,IHF
594,ihfA,yiaL,b3576,activator,IHF
595,ihfA,nuoK,b2279,repressor,IHF
596,ihfA,nuoG,b2283,repressor,IHF
597,ihfA,narJ,b1226,activator,IHF
598,ihfA,narK,b1223,activator,IHF
599,ihfA,nirD,b3366,repressor,IHF
600,ihfA,nirC,b3367,activator,IHF
601,ihfA,rseA,b2572,activator,IHF
602,ihfA,ulaD,b4196,repressor,IHF
603,ihfA,dppB,b3543,activator,IHF
604,ihfA,pspE,b1308,activator,IHF
605,ihfA,csgE,b1039,activator,IHF
606,ihfA,fimB,b4312,activator,IHF
607,ihfA,paaI,b1396,activator,IHF
608,ihfA,paaD,b1391,activator,IHF
609,ihfA,proW,b2678,activator,IHF
610,ihfA,prmC,b1212,activator,IHF
611,ihfA,glcB,b2976,activator,IHF
612,ihfA,glcF,b2978,activator,IHF
613,ihfA,amiA,b2435,repressor,IHF
614,ihfA,atoB,b2224,activator,IHF
615,ihfA,atoE,b2223,activator,IHF
616,ihfA,hycB,b2724,activator,IHF
617,ihfA,hycA,b2725,activator,IHF
618,ihfA,cysG,b3368,repressor,IHF
619,ihfA,ompF,b0929,activator,IHF
620,ihfA,ompF,b0929,repressor,IHF
621,ihfA,ulaA,b4193,repressor,IHF
622,ihfA,yadV,b0140,activator,IHF
623,ihfA,csgG,b1037,activator,IHF
624,ihfA,uspA,b3495,activator,IHF
625,ihfA,ilvX,ECK120048853,repressor,IHF
626,ihfA,yiaN,b3578,activator,IHF
627,ihfA,rtcB,b3421,activator,IHF
628,ihfA,dmsC,b0896,repressor,IHF
629,ihfA,ssuB,b0933,activator,IHF
630,ihfA,hycC,b2723,activator,IHF
631,ihfA,hypC,b2728,activator,IHF
632,ihfA,ihfA,b1712,repressor,IHF
633,ihfA,nrfA,b4070,activator,IHF
634,ihfA,nrfG,b4076,activator,IHF
635,ihfA,fhlA,b2731,activator,IHF
636,ihfA,dusB,b3260,activator,IHF
637,ihfA,dppF,b3540,activator,IHF
638,ihfA,dppC,b3542,activator,IHF
639,ihfA,hipA,b1507,activator,IHF
640,ihfA,nuoI,b2281,repressor,IHF
641,ihfA,ulaG,b4192,repressor,IHF
642,ihfA,nuoM,b2277,repressor,IHF
643,ihfA,nuoH,b2282,repressor,IHF
644,ihfA,pspB,b1305,activator,IHF
645,ihfA,focA,b0904,activator,IHF
646,ihfA,osmE,b1739,repressor,IHF
647,ihfA,envZ,b3404,repressor,IHF
648,ihfA,fimA,b4314,activator,IHF
649,ihfA,rpoH,b3461,activator,IHF
650,ihfA,sgbE,b3583,activator,IHF
651,ihfA,actP,b4067,repressor,IHF
652,ihfA,acs,b4069,repressor,IHF
653,ihfA,hemA,b1210,activator,IHF
654,ihfA,yjbG,b4028,activator,IHF
655,ihfA,yjbF,b4027,activator,IHF
656,ihfA,glcG,b2977,activator,IHF
657,ihfA,pspG,b4050,activator,IHF
658,ihfA,ssuC,b0934,activator,IHF
659,ihfA,tdcF,b3113,activator,IHF
660,ihfA,hycG,b2719,activator,IHF
661,ihfB,nirD,b3366,activator,IHF
662,ihfB,rseB,b2571,activator,IHF
663,ihfB,norW,b2711,activator,IHF
664,ihfB,norW,b2711,repressor,IHF
665,ihfB,nuoL,b2278,repressor,IHF
666,ihfB,nuoJ,b2280,repressor,IHF
667,ihfB,nuoH,b2282,repressor,IHF
668,ihfB,nuoG,b2283,repressor,IHF
669,ihfB,ubiC,b4039,repressor,IHF
670,ihfB,nmpC,b0553,repressor,IHF
671,ihfB,ilvE,b3770,activator,IHF
672,ihfB,prmC,b1212,activator,IHF
673,ihfB,glmY,ECK120002620,activator,IHF
674,ihfB,glcA,b2975,activator,IHF
675,ihfB,glcB,b2976,activator,IHF
676,ihfB,ssuB,b0933,activator,IHF
677,ihfB,ssuC,b0934,repressor,IHF
678,ihfB,ssuA,b0936,activator,IHF
679,ihfB,gltA,b0720,activator,IHF
680,ihfB,hypC,b2728,activator,IHF
681,ihfB,nrfA,b4070,activator,IHF
682,ihfB,nrfB,b4071,activator,IHF
683,ihfB,nrfC,b4072,activator,IHF
684,ihfB,nrfD,b4073,activator,IHF
685,ihfB,nrfF,b4075,activator,IHF
686,ihfB,nrfF,b4075,repressor,IHF
687,ihfB,ompF,b0929,repressor,IHF
688,ihfB,cysJ,b2764,activator,IHF
689,ihfB,rseC,b2570,activator,IHF
690,ihfB,pstC,b3727,activator,IHF
691,ihfB,nuoN,b2276,repressor,IHF
692,ihfB,nuoI,b2281,repressor,IHF
693,ihfB,nuoA,b2288,repressor,IHF
694,ihfB,pspD,b1307,activator,IHF
695,ihfB,osmE,b1739,repressor,IHF
696,ihfB,fimI,b4315,activator,IHF
697,ihfB,fimA,b4314,activator,IHF
698,ihfB,paaZ,b1387,activator,IHF
699,ihfB,paaG,b1394,activator,IHF
700,ihfB,paaD,b1391,activator,IHF
701,ihfB,paaB,b1389,activator,IHF
702,ihfB,ilvX,ECK120048853,repressor,IHF
703,ihfB,ilvL,b3766,repressor,IHF
704,ihfB,yiaM,ECK120002162,activator,IHF
705,ihfB,yiaK,b3575,activator,IHF
706,ihfB,proX,b2679,activator,IHF
707,ihfB,prfA,b1211,activator,IHF
708,ihfB,hpt,b0125,repressor,IHF
709,ihfB,sufE,b1679,activator,IHF
710,ihfB,sufA,b1684,activator,IHF
711,ihfB,patA,b3073,unknown,IHF
712,ihfB,dmsC,b0896,repressor,IHF
713,ihfB,ssuE,b0937,activator,IHF
714,ihfB,sucC,b0728,repressor,IHF
715,ihfB,atoB,b2224,activator,IHF
716,ihfB,tdcG,b3112,activator,IHF
717,ihfB,hycE,b2721,activator,IHF
718,ihfB,hycB,b2724,activator,IHF
719,ihfB,hypD,b2729,activator,IHF
720,ihfB,gltB,b3212,activator,IHF
721,ihfB,nrfD,b4073,repressor,IHF
722,ihfB,dusB,b3260,activator,IHF
723,ihfB,glpQ,b2239,repressor,IHF
724,ihfB,dppA,b3544,activator,IHF
725,ihfB,htrE,b0139,activator,IHF
726,ihfB,hipA,b1507,activator,IHF
727,ihfB,nuoE,b2285,repressor,IHF
728,ihfB,nuoC,b2286,repressor,IHF
729,ihfB,pspA,b1304,activator,IHF
730,ihfB,pspB,b1305,activator,IHF
731,ihfB,ubiA,b4040,repressor,IHF
732,ihfB,envZ,b3404,repressor,IHF
733,ihfB,ompR,b3405,repressor,IHF
734,ihfB,paaK,b1398,activator,IHF
735,ihfB,paaC,b1390,activator,IHF
736,ihfB,ilvG_1,ECK120004461,repressor,IHF
737,ihfB,ilvM,b3769,activator,IHF
738,ihfB,sgbU,b3582,activator,IHF
739,ihfB,proV,b2677,activator,IHF
740,ihfB,yjbF,b4027,activator,IHF
741,ihfB,glcF,b2978,activator,IHF
742,ihfB,sufB,b1683,activator,IHF
743,ihfB,dmsB,b0895,repressor,IHF
744,ihfB,pspG,b4050,activator,IHF
745,ihfB,ssuD,b0935,repressor,IHF
746,ihfB,ssuE,b0937,repressor,IHF
747,ihfB,atoA,b2222,activator,IHF
748,ihfB,hypB,b2727,activator,IHF
749,ihfB,ndh,b1109,repressor,IHF
750,ihfB,ihfB,b0912,repressor,IHF
751,ihfB,nrfE,b4074,repressor,IHF
752,ihfB,fnr,b1334,activator,IHF
753,ihfB,narG,b1224,activator,IHF
754,ihfB,nirB,b3365,activator,IHF
755,ihfB,nirB,b3365,repressor,IHF
756,ihfB,cysG,b3368,repressor,IHF
757,ihfB,ompF,b0929,activator,IHF
758,ihfB,sodA,b3908,repressor,IHF
759,ihfB,rseA,b2572,activator,IHF
760,ihfB,norV,b2710,activator,IHF
761,ihfB,ulaB,b4194,repressor,IHF
762,ihfB,glpT,b2240,repressor,IHF
763,ihfB,dppF,b3540,activator,IHF
764,ihfB,dppB,b3543,activator,IHF
765,ihfB,yadV,b0140,activator,IHF
766,ihfB,fimB,b4312,activator,IHF
767,ihfB,paaH,b1395,activator,IHF
768,ihfB,ilvG_1,ECK120004461,activator,IHF
769,ihfB,proW,b2678,activator,IHF
770,ihfB,actP,b4067,repressor,IHF
771,ihfB,sucA,b0726,repressor,IHF
772,ihfB,gcd,b0124,activator,IHF
773,ihfB,amiA,b2435,repressor,IHF
774,ihfB,dmsA,b0894,repressor,IHF
775,ihfB,ssuD,b0935,activator,IHF
776,ihfB,carA,b0032,dual,IHF
777,ihfB,tdcA,b3118,activator,IHF
778,ihfB,flhC,b1891,repressor,IHF
779,ihfB,hycD,b2722,activator,IHF
780,ihfB,hycC,b2723,activator,IHF
781,ihfB,glnP,b0810,activator,IHF
782,ihfB,gltD,b3213,activator,IHF
783,ihfB,nrfC,b4072,repressor,IHF
784,ihfB,fhlA,b2731,activator,IHF
785,ihfB,fis,b3261,activator,IHF
786,ihfB,rpoE,b2573,activator,IHF
787,ihfB,ibpB,b3686,activator,IHF
788,ihfB,ulaE,b4197,repressor,IHF
789,ihfB,pstS,b3728,activator,IHF
790,ihfB,fimF,b4318,activator,IHF
791,ihfB,paaE,b1392,activator,IHF
792,ihfB,ilvE,b3770,repressor,IHF
793,ihfB,ilvL,b3766,activator,IHF
794,ihfB,yiaO,b3579,activator,IHF
795,ihfB,yiaL,b3576,activator,IHF
796,ihfB,nuoK,b2279,repressor,IHF
797,ihfB,csgE,b1039,activator,IHF
798,ihfB,yeiL,b2163,activator,IHF
799,ihfB,acs,b4069,repressor,IHF
800,ihfB,hemA,b1210,activator,IHF
801,ihfB,yjbH,b4029,activator,IHF
802,ihfB,sodB,b1656,repressor,IHF
803,ihfB,glcG,b2977,activator,IHF
804,ihfB,folA,b0048,activator,IHF
805,ihfB,flhD,b1892,repressor,IHF
806,ihfB,hycG,b2719,activator,IHF
807,ihfB,ihfA,b1712,repressor,IHF
808,ihfB,nrfG,b4076,repressor,IHF
809,ihfB,norV,b2710,repressor,IHF
810,ihfB,ulaG,b4192,repressor,IHF
811,ihfB,pstA,b3726,activator,IHF
812,ihfB,adiA,b4117,activator,IHF
813,ihfB,nuoM,b2277,repressor,IHF
814,ihfB,nuoF,b2284,repressor,IHF
815,ihfB,focA,b0904,activator,IHF
816,ihfB,csgF,b1038,activator,IHF
817,ihfB,uspA,b3495,activator,IHF
818,ihfB,fimC,b4316,activator,IHF
819,ihfB,paaA,b1388,activator,IHF
820,ihfB,ilvM,b3769,repressor,IHF
821,ihfB,sgbE,b3583,activator,IHF
822,ihfB,rtcA,b3420,activator,IHF
823,ihfB,rtcB,b3421,activator,IHF
824,ihfB,yjcH,b4068,repressor,IHF
825,ihfB,sucB,b0727,repressor,IHF
826,ihfB,yjbE,b4026,activator,IHF
827,ihfB,yjbG,b4028,activator,IHF
828,ihfB,uspB,b3494,repressor,IHF
829,ihfB,ssuC,b0934,activator,IHF
830,ihfB,carB,b0033,dual,IHF
831,ihfB,tdcE,b3114,activator,IHF
832,ihfB,tdcB,b3117,activator,IHF
833,ihfB,hycI,b2717,activator,IHF
834,ihfB,hycF,b2720,activator,IHF
835,ihfB,hycA,b2725,activator,IHF
836,ihfB,nrfA,b4070,repressor,IHF
837,ihfB,narJ,b1226,activator,IHF
838,ihfB,nirC,b3367,repressor,IHF
839,ihfB,tyrP,b1907,repressor,IHF
840,ihfB,ulaA,b4193,repressor,IHF
841,ihfB,phoU,b3724,activator,IHF
842,ihfB,pstB,b3725,activator,IHF
843,ihfB,dppD,b3541,activator,IHF
844,ihfB,dppC,b3542,activator,IHF
845,ihfB,hipB,b1508,activator,IHF
846,ihfB,fimD,b4317,activator,IHF
847,ihfB,fimH,b4320,activator,IHF
848,ihfB,fimG,b4319,activator,IHF
849,ihfB,rpoH,b3461,activator,IHF
850,ihfB,yiaJ,b3574,repressor,IHF
851,ihfB,paaJ,b1397,activator,IHF
852,ihfB,paaI,b1396,activator,IHF
853,ihfB,ilvA,b3772,repressor,IHF
854,ihfB,ilvD,b3771,repressor,IHF
855,ihfB,ilvG_2,ECK120000491,repressor,IHF
856,ihfB,ilvA,b3772,activator,IHF
857,ihfB,ilvG_2,ECK120000491,activator,IHF
858,ihfB,lyxK,b3580,activator,IHF
859,ihfB,glcD,b2979,activator,IHF
860,ihfB,sufS,b1680,activator,IHF
861,ihfB,sufD,b1681,activator,IHF
862,ihfB,sufC,b1682,activator,IHF
863,ihfB,micF,ECK120002505,repressor,IHF
864,ihfB,hemF,b2436,repressor,IHF
865,ihfB,ssuB,b0933,repressor,IHF
866,ihfB,atoD,b2221,activator,IHF
867,ihfB,atoE,b2223,activator,IHF
868,ihfB,tdcF,b3113,activator,IHF
869,ihfB,tdcD,b3115,activator,IHF
870,ihfB,tdcC,b3116,activator,IHF
871,ihfB,hycH,b2718,activator,IHF
872,ihfB,glnH,b0811,activator,IHF
873,ihfB,gltF,b3214,activator,IHF
874,ihfB,dcuD,b3227,activator,IHF
875,ihfB,aceA,b4015,activator,IHF
876,ihfB,narH,b1225,activator,IHF
877,ihfB,narI,b1227,activator,IHF
878,ihfB,narK,b1223,activator,IHF
879,ihfB,nirC,b3367,activator,IHF
880,ihfB,cysG,b3368,activator,IHF
881,ihfB,cysH,b2762,activator,IHF
882,ihfB,aceB,b4014,activator,IHF
883,ihfB,aceK,b4016,activator,IHF
884,ihfB,nirD,b3366,repressor,IHF
885,ihfB,cysI,b2763,activator,IHF
886,ihfB,mtr,b3161,repressor,IHF
887,ihfB,ulaF,b4198,repressor,IHF
888,ihfB,ulaD,b4196,repressor,IHF
889,ihfB,ulaC,b4195,repressor,IHF
890,ihfB,nuoB,b2287,repressor,IHF
891,ihfB,pspC,b1306,activator,IHF
892,ihfB,pspE,b1308,activator,IHF
893,ihfB,pflB,b0903,activator,IHF
894,ihfB,csgG,b1037,activator,IHF
895,ihfB,csgD,b1040,activator,IHF
896,ihfB,ompC,b2215,repressor,IHF
897,ihfB,paaF,b1393,activator,IHF
898,ihfB,ilvX,ECK120048853,activator,IHF
899,ihfB,ilvD,b3771,activator,IHF
900,ihfB,sgbH,b3581,activator,IHF
901,ihfB,yiaN,b3578,activator,IHF
902,ihfB,sra,b1480,activator,IHF
903,ihfB,glcE,b2978,activator,IHF
904,ihfB,osmY,b4376,repressor,IHF
905,ihfB,ssuA,b0936,repressor,IHF
906,ihfB,sucD,b0729,repressor,IHF
907,ihfB,hypA,b2726,activator,IHF
908,ihfB,hypE,b2730,activator,IHF
909,ihfB,glnQ,b0809,activator,IHF
910,ihfB,dps,b0812,activator,IHF
911,ihfB,nrfB,b4071,repressor,IHF
912,ihfB,nrfE,b4074,activator,IHF
913,ihfB,nrfG,b4076,activator,IHF
914,fnr,narX,b1222,repressor,FNR
915,fnr,hcp,b0873,activator,FNR
916,fnr,pdeF,b2503,activator,FNR
917,fnr,rplC,b3320,activator,FNR
918,fnr,trmD,b2607,repressor,FNR
919,fnr,phoU,b3724,activator,FNR
920,fnr,hypD,b2729,activator,FNR
921,fnr,sdhD,b0722,repressor,FNR
922,fnr,sucD,b0729,repressor,FNR
923,fnr,fixX,b0044,activator,FNR
924,fnr,cydA,b0733,activator,FNR
925,fnr,garL,b3126,activator,FNR
926,fnr,hmp,b2552,repressor,FNR
927,fnr,focB,b2492,repressor,FNR
928,fnr,puuP,b1296,repressor,FNR
929,fnr,puuA,b1297,repressor,FNR
930,fnr,ydhT,b1669,activator,FNR
931,fnr,ydhV,b1673,activator,FNR
932,fnr,dcuC,b0621,activator,FNR
933,fnr,grcA,b2579,repressor,FNR
934,fnr,ynfG,b1589,activator,FNR
935,fnr,ynfE,b1587,activator,FNR
936,fnr,cyoE,b0428,repressor,FNR
937,fnr,tdcF,b3113,activator,FNR
938,fnr,nrfD,b4073,activator,FNR
939,fnr,nrfF,b4075,activator,FNR
940,fnr,dcuS,b4125,activator,FNR
941,fnr,yqjI,b3071,activator,FNR
942,fnr,ychO,b1220,repressor,FNR
943,fnr,dmsA,b0894,activator,FNR
944,fnr,frdA,b4154,activator,FNR
945,fnr,narH,b1225,activator,FNR
946,fnr,nirB,b3365,activator,FNR
947,fnr,norW,b2711,repressor,FNR
948,fnr,nrdD,b4238,activator,FNR
949,fnr,uxaC,b3092,activator,FNR
950,fnr,dmsB,b0895,activator,FNR
951,fnr,acrE,b3265,activator,FNR
952,fnr,caiD,b0036,activator,FNR
953,fnr,caiA,b0039,activator,FNR
954,fnr,caiT,b0040,activator,FNR
955,fnr,cydD,b0887,activator,FNR
956,fnr,moaA,b0781,activator,FNR
957,fnr,moaC,b0783,activator,FNR
958,fnr,ccmH,b2194,activator,FNR
959,fnr,ccmG,b2195,activator,FNR
960,fnr,ccmB,b2200,activator,FNR
961,fnr,ccmA,b2201,activator,FNR
962,fnr,napH,b2204,activator,FNR
963,fnr,nikB,b3477,activator,FNR
964,fnr,rplB,b3317,activator,FNR
965,fnr,uraA,b2497,activator,FNR
966,fnr,pdhR,b0113,dual,FNR
967,fnr,caiF,b0034,activator,FNR
968,fnr,cydA,b0733,repressor,FNR
969,fnr,garP,b3127,activator,FNR
970,fnr,tpx,b1324,repressor,FNR
971,fnr,glnK,b0450,dual,FNR
972,fnr,hyfR,b2491,repressor,FNR
973,fnr,prmC,b1212,repressor,FNR
974,fnr,hemA,b1210,repressor,FNR
975,fnr,fumA,b1612,repressor,FNR
976,fnr,citF,b0615,repressor,FNR
977,fnr,cheY,b1882,activator,FNR
978,fnr,xdhA,b2866,activator,FNR
979,fnr,gdhA,b1761,activator,FNR
980,fnr,ynfH,b1590,activator,FNR
981,fnr,ssuC,b0934,activator,FNR
982,fnr,ssuE,b0937,activator,FNR
983,fnr,aceE,b0114,repressor,FNR
984,fnr,cyoA,b0432,repressor,FNR
985,fnr,cadC,b4133,activator,FNR
986,fnr,tdcD,b3115,activator,FNR
987,fnr,tdcC,b3116,activator,FNR
988,fnr,fdnI,b1476,activator,FNR
989,fnr,nrfA,b4070,activator,FNR
990,fnr,fhlA,b2731,activator,FNR
991,fnr,bcsZ,b3531,activator,FNR
992,fnr,pepT,b1127,activator,FNR
993,fnr,pheM,b1715,repressor,FNR
994,fnr,fnr,b1334,repressor,FNR
995,fnr,frdD,b4151,activator,FNR
996,fnr,frdB,b4153,activator,FNR
997,fnr,narG,b1224,activator,FNR
998,fnr,narI,b1227,activator,FNR
999,fnr,narK,b1223,activator,FNR
1000,fnr,nirC,b3367,activator,FNR
1001,fnr,norV,b2710,repressor,FNR
1002,fnr,nrdG,b4237,activator,FNR
1003,fnr,gnd,b2029,repressor,FNR
1004,fnr,pstB,b3725,activator,FNR
1005,fnr,soxS,b4062,repressor,FNR
1006,fnr,napA,b2206,activator,FNR
1007,fnr,napD,b2207,activator,FNR
1008,fnr,nuoI,b2281,repressor,FNR
1009,fnr,nuoF,b2284,repressor,FNR
1010,fnr,rplM,b3231,repressor,FNR
1011,fnr,rpsC,b3314,activator,FNR
1012,fnr,rplW,b3318,activator,FNR
1013,fnr,rplD,b3319,activator,FNR
1014,fnr,soxR,b4063,repressor,FNR
1015,fnr,amtB,b0451,dual,FNR
1016,fnr,yeiL,b2163,repressor,FNR
1017,fnr,dpiB,b0619,repressor,FNR
1018,fnr,iraM,b1160,activator,FNR
1019,fnr,cheR,b1884,activator,FNR
1020,fnr,xdhB,b2867,activator,FNR
1021,fnr,glnD,b0167,dual,FNR
1022,fnr,emrY,b2367,activator,FNR
1023,fnr,dmsD,b1591,activator,FNR
1024,fnr,fdhF,b4079,activator,FNR
1025,fnr,fdnH,b1475,dual,FNR
1026,fnr,fdnI,b1476,dual,FNR
1027,fnr,nrfG,b4076,activator,FNR
1028,fnr,glpA,b2241,activator,FNR
1029,fnr,katG,b3942,activator,FNR
1030,fnr,cysG,b3368,activator,FNR
1031,fnr,feoB,b3409,activator,FNR
1032,fnr,moaD,b0784,activator,FNR
1033,fnr,hypB,b2727,activator,FNR
1034,fnr,fumB,b4122,activator,FNR
1035,fnr,sdhB,b0724,repressor,FNR
1036,fnr,fixA,b0041,activator,FNR
1037,fnr,gadX,b3516,repressor,FNR
1038,fnr,ccmC,b2199,activator,FNR
1039,fnr,napC,b2202,activator,FNR
1040,fnr,napF,b2208,activator,FNR
1041,fnr,nuoG,b2283,repressor,FNR
1042,fnr,nuoE,b2285,repressor,FNR
1043,fnr,rpsI,b3230,repressor,FNR
1044,fnr,rpsQ,b3311,activator,FNR
1045,fnr,rplP,b3313,activator,FNR
1046,fnr,rpsS,b3316,activator,FNR
1047,fnr,rpsJ,b3321,activator,FNR
1048,fnr,lpd,b0116,dual,FNR
1049,fnr,sucB,b0727,repressor,FNR
1050,fnr,aldA,b1415,repressor,FNR
1051,fnr,hyfE,b2485,repressor,FNR
1052,fnr,ydhU,b1670,activator,FNR
1053,fnr,ydhX,b1671,activator,FNR
1054,fnr,citE,b0616,repressor,FNR
1055,fnr,aer,b3072,activator,FNR
1056,fnr,tap,b1885,activator,FNR
1057,fnr,grcA,b2579,dual,FNR
1058,fnr,aspC,b0928,dual,FNR
1059,fnr,cyoD,b0429,repressor,FNR
1060,fnr,cyoC,b0430,repressor,FNR
1061,fnr,fdnG,b1474,dual,FNR
1062,fnr,fdnG,b1474,activator,FNR
1063,fnr,ndh,b1109,repressor,FNR
1064,fnr,gltB,b3212,repressor,FNR
1065,fnr,gltF,b3214,repressor,FNR
1066,fnr,dcuR,b4124,activator,FNR
1067,fnr,bcsB,b3532,activator,FNR
1068,fnr,malQ,b3416,activator,FNR
1069,fnr,narJ,b1226,activator,FNR
1070,fnr,nirD,b3366,activator,FNR
1071,fnr,uxaA,b3091,activator,FNR
1072,fnr,pstS,b3728,activator,FNR
1073,fnr,glpQ,b2239,activator,FNR
1074,fnr,glpT,b2240,activator,FNR
1075,fnr,malP,b3417,activator,FNR
1076,fnr,sodA,b3908,repressor,FNR
1077,fnr,dppF,b3540,repressor,FNR
1078,fnr,feoA,b3408,activator,FNR
1079,fnr,nuoN,b2276,repressor,FNR
1080,fnr,nuoK,b2279,repressor,FNR
1081,fnr,ackA,b2296,activator,FNR
1082,fnr,hypE,b2730,activator,FNR
1083,fnr,upp,b2498,activator,FNR
1084,fnr,aceE,b0114,dual,FNR
1085,fnr,sdhC,b0721,repressor,FNR
1086,fnr,fixC,b0043,activator,FNR
1087,fnr,fixB,b0042,activator,FNR
1088,fnr,arcA,b4401,activator,FNR
1089,fnr,garR,b3125,activator,FNR
1090,fnr,hyfC,b2483,repressor,FNR
1091,fnr,hyfB,b2482,repressor,FNR
1092,fnr,ybdN,b0602,activator,FNR
1093,fnr,dpiA,b0620,repressor,FNR
1094,fnr,prfA,b1211,repressor,FNR
1095,fnr,yhjA,b3518,activator,FNR
1096,fnr,citD,b0617,repressor,FNR
1097,fnr,citC,b0618,repressor,FNR
1098,fnr,ydhW,b1672,activator,FNR
1099,fnr,emrK,b2368,activator,FNR
1100,fnr,ytfE,b4209,repressor,FNR
1101,fnr,ygbA,b2732,repressor,FNR
1102,fnr,ynfF,b1588,activator,FNR
1103,fnr,ssuB,b0933,activator,FNR
1104,fnr,cheB,b1883,activator,FNR
1105,fnr,ssuD,b0935,activator,FNR
1106,fnr,aceF,b0115,repressor,FNR
1107,fnr,tdcE,b3114,activator,FNR
1108,fnr,tdcB,b3117,activator,FNR
1109,fnr,nrfC,b4072,activator,FNR
1110,fnr,nrfE,b4074,activator,FNR
1111,fnr,ysgA,b3830,repressor,FNR
1112,fnr,ydeJ,b1537,activator,FNR
1113,fnr,ompX,b0814,repressor,FNR
1114,fnr,dmsC,b0896,activator,FNR
1115,fnr,frdC,b4152,activator,FNR
1116,fnr,glpC,b2243,activator,FNR
1117,fnr,nuoC,b2286,repressor,FNR
1118,fnr,fes,b0585,activator,FNR
1119,fnr,fepE,b0587,activator,FNR
1120,fnr,moaE,b0785,activator,FNR
1121,fnr,nikR,b3481,activator,FNR
1122,fnr,nikA,b3476,activator,FNR
1123,fnr,nikC,b3478,activator,FNR
1124,fnr,nuoA,b2288,repressor,FNR
1125,fnr,rpsP,b2609,repressor,FNR
1126,fnr,ubiA,b4040,repressor,FNR
1127,fnr,pflB,b0903,activator,FNR
1128,fnr,rpmC,b3312,activator,FNR
1129,fnr,rplV,b3315,activator,FNR
1130,fnr,rplS,b2606,repressor,FNR
1131,fnr,ubiC,b4039,repressor,FNR
1132,fnr,focA,b0904,activator,FNR
1133,fnr,sucA,b0726,repressor,FNR
1134,fnr,garK,b3124,activator,FNR
1135,fnr,adhE,b1241,activator,FNR
1136,fnr,hlyE,b1182,activator,FNR
1137,fnr,hyfI,b2489,repressor,FNR
1138,fnr,hyfF,b2486,repressor,FNR
1139,fnr,hyfA,b2481,repressor,FNR
1140,fnr,cyoB,b0431,repressor,FNR
1141,fnr,narL,b1221,repressor,FNR
1142,fnr,fdnH,b1475,activator,FNR
1143,fnr,gcvP,b2903,activator,FNR
1144,fnr,gcvH,b2904,activator,FNR
1145,fnr,ompW,b1256,activator,FNR
1146,fnr,pstC,b3727,activator,FNR
1147,fnr,caiC,b0037,activator,FNR
1148,fnr,caiB,b0038,activator,FNR
1149,fnr,dppD,b3541,repressor,FNR
1150,fnr,dppA,b3544,repressor,FNR
1151,fnr,ybdZ,ECK120016289,activator,FNR
1152,fnr,moaB,b0782,activator,FNR
1153,fnr,moeB,b0826,repressor,FNR
1154,fnr,ccmF,b2196,activator,FNR
1155,fnr,napG,b2205,activator,FNR
1156,fnr,nikD,b3479,activator,FNR
1157,fnr,nikE,b3480,activator,FNR
1158,fnr,nuoL,b2278,repressor,FNR
1159,fnr,nuoJ,b2280,repressor,FNR
1160,fnr,moeA,b0827,repressor,FNR
1161,fnr,ccmD,b2198,activator,FNR
1162,fnr,nuoH,b2282,repressor,FNR
1163,fnr,nuoB,b2287,repressor,FNR
1164,fnr,hypC,b2728,activator,FNR
1165,fnr,dcuB,b4123,activator,FNR
1166,fnr,aceF,b0115,dual,FNR
1167,fnr,sdhA,b0723,repressor,FNR
1168,fnr,sucC,b0728,repressor,FNR
1169,fnr,arcA,b4401,repressor,FNR
1170,fnr,cydB,b0734,activator,FNR
1171,fnr,hyfJ,b2490,repressor,FNR
1172,fnr,hyfG,b2487,repressor,FNR
1173,fnr,fumC,b1611,repressor,FNR
1174,fnr,ydhY,b1674,activator,FNR
1175,fnr,citG,b0613,repressor,FNR
1176,fnr,citX,b0614,repressor,FNR
1177,fnr,cheZ,b1881,activator,FNR
1178,fnr,xdhC,b2868,activator,FNR
1179,fnr,yecR,b1904,activator,FNR
1180,fnr,dcuA,b4138,activator,FNR
1181,fnr,aspA,b4139,activator,FNR
1182,fnr,ssuA,b0936,activator,FNR
1183,fnr,tdcG,b3112,activator,FNR
1184,fnr,tdcA,b3118,activator,FNR
